placekey,location_name,street_address,city,date_range_start,latitude,longitude,raw_visit_counts,Rank,same_day_brand,same_day_brand_value,same_month_brand,same_month_brand_value
223-222@5sb-7yg-85f,Chipotle Mexican Grill,2103 Clearwater Dr,Oak Brook,2019-01-01T00:00:00-06:00,41.848465,-87.932279,159,2,Starbucks,5,Walgreens,39
223-222@5sb-7yg-85f,Chipotle Mexican Grill,2103 Clearwater Dr,Oak Brook,2019-01-01T00:00:00-06:00,41.848465,-87.932279,159,3,Walgreens,5,Starbucks,38
223-222@5sb-7yg-85f,Chipotle Mexican Grill,2103 Clearwater Dr,Oak Brook,2019-01-01T00:00:00-06:00,41.848465,-87.932279,159,4,Thorntons,5,Jewel-Osco,37
223-222@5sb-7yg-85f,Chipotle Mexican Grill,2103 Clearwater Dr,Oak Brook,2019-01-01T00:00:00-06:00,41.848465,-87.932279,159,5,Panera Bread,4,Walmart,33
zzw-224@62k-p67-hqz,Chipotle Mexican Grill,287 School St,Mansfield,2019-08-01T00:00:00-04:00,42.015356,-71.231638,433,1,Dunkin',5,Dunkin',66
zzw-224@62k-p67-hqz,Chipotle Mexican Grill,287 School St,Mansfield,2019-08-01T00:00:00-04:00,42.015356,-71.231638,433,2,Target,5,Target,45
zzw-224@62k-p67-hqz,Chipotle Mexican Grill,287 School St,Mansfield,2019-08-01T00:00:00-04:00,42.015356,-71.231638,433,3,Cumberland Farms,4,CVS,43
zzw-224@62k-p67-hqz,Chipotle Mexican Grill,287 School St,Mansfield,2019-08-01T00:00:00-04:00,42.015356,-71.231638,433,4,CVS,4,Stop & Shop,41
zzw-224@62k-p67-hqz,Chipotle Mexican Grill,287 School St,Mansfield,2019-08-01T00:00:00-04:00,42.015356,-71.231638,433,5,Simon mall,4,Cumberland Farms,39
227-222@8fw-6nq-f4v,Chipotle Mexican Grill,15880 Pines Blvd,Pembroke Pines,2020-02-01T00:00:00-05:00,26.006785,-80.35632,1994,1,Walmart,6,Walmart,52
227-222@8fw-6nq-f4v,Chipotle Mexican Grill,15880 Pines Blvd,Pembroke Pines,2020-02-01T00:00:00-05:00,26.006785,-80.35632,1994,2,McDonald's,4,McDonald's,46
227-222@8fw-6nq-f4v,Chipotle Mexican Grill,15880 Pines Blvd,Pembroke Pines,2020-02-01T00:00:00-05:00,26.006785,-80.35632,1994,3,Subway,4,Starbucks,40
227-222@8fw-6nq-f4v,Chipotle Mexican Grill,15880 Pines Blvd,Pembroke Pines,2020-02-01T00:00:00-05:00,26.006785,-80.35632,1994,4,Chevron,3,Publix Super Markets,37
227-222@8fw-6nq-f4v,Chipotle Mexican Grill,15880 Pines Blvd,Pembroke Pines,2020-02-01T00:00:00-05:00,26.006785,-80.35632,1994,5,Starbucks,3,Walgreens,33
223-222@63j-ghd-z75,Chipotle Mexican Grill,1510 S Erie Hwy,Hamilton,2021-12-01T00:00:00-05:00,39.381038,-84.54915,239,1,McDonald's,13,McDonald's,83
223-222@63j-ghd-z75,Chipotle Mexican Grill,1510 S Erie Hwy,Hamilton,2021-12-01T00:00:00-05:00,39.381038,-84.54915,239,2,Walmart,10,Walmart,72
223-222@63j-ghd-z75,Chipotle Mexican Grill,1510 S Erie Hwy,Hamilton,2021-12-01T00:00:00-05:00,39.381038,-84.54915,239,3,Speedway,7,Kroger,68
223-222@63j-ghd-z75,Chipotle Mexican Grill,1510 S Erie Hwy,Hamilton,2021-12-01T00:00:00-05:00,39.381038,-84.54915,239,4,Kroger,6,Wendy's,52
223-222@63j-ghd-z75,Chipotle Mexican Grill,1510 S Erie Hwy,Hamilton,2021-12-01T00:00:00-05:00,39.381038,-84.54915,239,5,Wendy's,6,Speedway,50
227-222@8fw-6p2-tgk,Chipotle Mexican Grill,18461 NW 67th Ave,Hialeah,2020-06-01T00:00:00-04:00,25.941295,-80.306455,256,1,McDonald's,10,McDonald's,59
227-222@8fw-6p2-tgk,Chipotle Mexican Grill,18461 NW 67th Ave,Hialeah,2020-06-01T00:00:00-04:00,25.941295,-80.306455,256,2,Walmart,8,Walmart,55
227-222@8fw-6p2-tgk,Chipotle Mexican Grill,18461 NW 67th Ave,Hialeah,2020-06-01T00:00:00-04:00,25.941295,-80.306455,256,3,Wendy's,6,CVS,39
227-222@8fw-6p2-tgk,Chipotle Mexican Grill,18461 NW 67th Ave,Hialeah,2020-06-01T00:00:00-04:00,25.941295,-80.306455,256,4,Publix Super Markets,4,Publix Super Markets,37
227-222@8fw-6p2-tgk,Chipotle Mexican Grill,18461 NW 67th Ave,Hialeah,2020-06-01T00:00:00-04:00,25.941295,-80.306455,256,5,Taco Bell,4,Goodwill Industries,37
zzw-222@63j-r6p-6x5,Chipotle Mexican Grill,10711 Fremont Pike,Perrysburg,2019-10-01T00:00:00-04:00,41.548496,-83.600682,670,1,McDonald's,8,McDonald's,64
zzw-222@63j-r6p-6x5,Chipotle Mexican Grill,10711 Fremont Pike,Perrysburg,2019-10-01T00:00:00-04:00,41.548496,-83.600682,670,2,Walmart,7,Walmart,47
zzw-222@63j-r6p-6x5,Chipotle Mexican Grill,10711 Fremont Pike,Perrysburg,2019-10-01T00:00:00-04:00,41.548496,-83.600682,670,3,Kroger,5,Kroger,40
zzw-222@63j-r6p-6x5,Chipotle Mexican Grill,10711 Fremont Pike,Perrysburg,2019-10-01T00:00:00-04:00,41.548496,-83.600682,670,4,Speedway,4,Speedway,33
zzw-222@63j-r6p-6x5,Chipotle Mexican Grill,10711 Fremont Pike,Perrysburg,2019-10-01T00:00:00-04:00,41.548496,-83.600682,670,5,BP,4,Taco Bell,32
224-222@63j-cwx-yy9,Chipotle Mexican Grill,9039 US Highway 42 Ste A,Union,2020-09-01T00:00:00-04:00,38.962019,-84.678418,439,1,Kroger,23,Kroger,80
224-222@63j-cwx-yy9,Chipotle Mexican Grill,9039 US Highway 42 Ste A,Union,2020-09-01T00:00:00-04:00,38.962019,-84.678418,439,2,McDonald's,6,McDonald's,60
224-222@63j-cwx-yy9,Chipotle Mexican Grill,9039 US Highway 42 Ste A,Union,2020-09-01T00:00:00-04:00,38.962019,-84.678418,439,3,Starbucks,4,Kroger Fuel Center,42
224-222@63j-cwx-yy9,Chipotle Mexican Grill,9039 US Highway 42 Ste A,Union,2020-09-01T00:00:00-04:00,38.962019,-84.678418,439,4,Kroger Fuel Center,4,Chick-fil-A,36
224-222@63j-cwx-yy9,Chipotle Mexican Grill,9039 US Highway 42 Ste A,Union,2020-09-01T00:00:00-04:00,38.962019,-84.678418,439,5,PetPeople,4,Wendy's,35
223-222@63d-vqw-ndv,Chipotle Mexican Grill,1472 N Main St,North Canton,2022-02-01T00:00:00-05:00,40.892454,-81.405156,861,1,YMCA,9,McDonald's,56
223-222@63d-vqw-ndv,Chipotle Mexican Grill,1472 N Main St,North Canton,2022-02-01T00:00:00-05:00,40.892454,-81.405156,861,2,McDonald's,5,Sheetz,48
223-222@63d-vqw-ndv,Chipotle Mexican Grill,1472 N Main St,North Canton,2022-02-01T00:00:00-05:00,40.892454,-81.405156,861,3,Sheetz,5,Starbucks,43
223-222@63d-vqw-ndv,Chipotle Mexican Grill,1472 N Main St,North Canton,2022-02-01T00:00:00-05:00,40.892454,-81.405156,861,4,Starbucks,4,Target,36
223-222@63d-vqw-ndv,Chipotle Mexican Grill,1472 N Main St,North Canton,2022-02-01T00:00:00-05:00,40.892454,-81.405156,861,5,Speedway,4,Walmart,35
222-229@628-hz2-7qz,Chipotle Mexican Grill,25 Mountainview Blvd,Basking Ridge,2019-11-01T00:00:00-04:00,40.644189,-74.577273,616,1,Starbucks,7,Starbucks,42
222-229@628-hz2-7qz,Chipotle Mexican Grill,25 Mountainview Blvd,Basking Ridge,2019-11-01T00:00:00-04:00,40.644189,-74.577273,616,2,Dunkin',4,Dunkin',38
222-229@628-hz2-7qz,Chipotle Mexican Grill,25 Mountainview Blvd,Basking Ridge,2019-11-01T00:00:00-04:00,40.644189,-74.577273,616,3,Spencer's,3,Spencer's,32
222-229@628-hz2-7qz,Chipotle Mexican Grill,25 Mountainview Blvd,Basking Ridge,2019-11-01T00:00:00-04:00,40.644189,-74.577273,616,4,Exxon Mobil,3,ShopRite,28
222-229@628-hz2-7qz,Chipotle Mexican Grill,25 Mountainview Blvd,Basking Ridge,2019-11-01T00:00:00-04:00,40.644189,-74.577273,616,5,Costco,2,Costco,28
224-222@5pb-5bc-wkz,Chipotle Mexican Grill,435 S Duff Ave Ste 102,Ames,2019-11-01T00:00:00-05:00,42.017612,-93.610966,429,1,Walmart,8,Walmart,58
224-222@5pb-5bc-wkz,Chipotle Mexican Grill,435 S Duff Ave Ste 102,Ames,2019-11-01T00:00:00-05:00,42.017612,-93.610966,429,2,Kum & Go,6,Target,45
224-222@5pb-5bc-wkz,Chipotle Mexican Grill,435 S Duff Ave Ste 102,Ames,2019-11-01T00:00:00-05:00,42.017612,-93.610966,429,3,Target,5,McDonald's,45
224-222@5pb-5bc-wkz,Chipotle Mexican Grill,435 S Duff Ave Ste 102,Ames,2019-11-01T00:00:00-05:00,42.017612,-93.610966,429,4,Casey's General Stores,5,Casey's General Stores,38
224-222@5pb-5bc-wkz,Chipotle Mexican Grill,435 S Duff Ave Ste 102,Ames,2019-11-01T00:00:00-05:00,42.017612,-93.610966,429,5,Starbucks,4,Hy-Vee,34
zzw-222@5sb-d2n-st9,Chipotle Mexican Grill,3846 Willow Rd,Northbrook,2020-12-01T00:00:00-06:00,42.104761,-87.814236,98,1,Target,13,Target,66
zzw-222@5sb-d2n-st9,Chipotle Mexican Grill,3846 Willow Rd,Northbrook,2020-12-01T00:00:00-06:00,42.104761,-87.814236,98,2,Kohl's,5,Starbucks,51
zzw-222@5sb-d2n-st9,Chipotle Mexican Grill,3846 Willow Rd,Northbrook,2020-12-01T00:00:00-06:00,42.104761,-87.814236,98,3,McDonald's,5,McDonald's,46
zzw-222@5sb-d2n-st9,Chipotle Mexican Grill,3846 Willow Rd,Northbrook,2020-12-01T00:00:00-06:00,42.104761,-87.814236,98,4,Jersey Mike's,4,Walgreens,38
zzw-222@5sb-d2n-st9,Chipotle Mexican Grill,3846 Willow Rd,Northbrook,2020-12-01T00:00:00-06:00,42.104761,-87.814236,98,5,LA Fitness,4,Jewel-Osco,34
zzw-224@8fw-2kq-nh5,Chipotle Mexican Grill,5435 N University Dr,Lauderhill,2022-02-01T00:00:00-05:00,26.191566,-80.252629,432,1,McDonald's,9,Walmart,66
zzw-224@8fw-2kq-nh5,Chipotle Mexican Grill,5435 N University Dr,Lauderhill,2022-02-01T00:00:00-05:00,26.191566,-80.252629,432,2,Walmart,7,McDonald's,59
zzw-224@8fw-2kq-nh5,Chipotle Mexican Grill,5435 N University Dr,Lauderhill,2022-02-01T00:00:00-05:00,26.191566,-80.252629,432,3,Publix Super Markets,5,Publix Super Markets,52
zzw-224@8fw-2kq-nh5,Chipotle Mexican Grill,5435 N University Dr,Lauderhill,2022-02-01T00:00:00-05:00,26.191566,-80.252629,432,4,Dollar Tree,5,Simon mall,47
zzw-224@8fw-2kq-nh5,Chipotle Mexican Grill,5435 N University Dr,Lauderhill,2022-02-01T00:00:00-05:00,26.191566,-80.252629,432,5,Chick-fil-A,5,Dollar Tree,43
zzw-222@8dj-gr4-vfz,Chipotle Mexican Grill,4204 US Highway 98 N,Lakeland,2020-11-01T00:00:00-04:00,28.095835,-81.974729,700,1,Walmart,9,Walmart,69
zzw-222@8dj-gr4-vfz,Chipotle Mexican Grill,4204 US Highway 98 N,Lakeland,2020-11-01T00:00:00-04:00,28.095835,-81.974729,700,2,McDonald's,9,McDonald's,55
zzw-222@8dj-gr4-vfz,Chipotle Mexican Grill,4204 US Highway 98 N,Lakeland,2020-11-01T00:00:00-04:00,28.095835,-81.974729,700,3,Chick-fil-A,7,Chick-fil-A,42
zzw-222@8dj-gr4-vfz,Chipotle Mexican Grill,4204 US Highway 98 N,Lakeland,2020-11-01T00:00:00-04:00,28.095835,-81.974729,700,4,Starbucks,5,Publix Super Markets,33
zzw-222@8dj-gr4-vfz,Chipotle Mexican Grill,4204 US Highway 98 N,Lakeland,2020-11-01T00:00:00-04:00,28.095835,-81.974729,700,5,Target,5,Wendy's,33
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2022-01-01T00:00:00-08:00,45.43777,-122.829271,224,1,Dutch Bros Coffee,7,Starbucks,62
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2022-01-01T00:00:00-08:00,45.43777,-122.829271,224,2,Starbucks,6,McDonald's,53
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2022-01-01T00:00:00-08:00,45.43777,-122.829271,224,3,Target,5,Target,46
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2022-01-01T00:00:00-08:00,45.43777,-122.829271,224,4,Safeway,5,Safeway,45
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2022-01-01T00:00:00-08:00,45.43777,-122.829271,224,5,Panda Express,4,Dutch Bros Coffee,43
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2021-08-01T00:00:00-07:00,45.43777,-122.829271,220,1,Starbucks,9,Starbucks,66
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2021-08-01T00:00:00-07:00,45.43777,-122.829271,220,2,McDonald's,8,McDonald's,59
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2021-08-01T00:00:00-07:00,45.43777,-122.829271,220,3,Dutch Bros Coffee,6,Target,54
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2021-08-01T00:00:00-07:00,45.43777,-122.829271,220,4,Walmart,5,Walmart,46
22c-222@5xc-kjn-fcq,Chipotle Mexican Grill,14795 SW Murray Scholls Dr Ste 112,Beaverton,2021-08-01T00:00:00-07:00,45.43777,-122.829271,220,5,Target,5,Chevron,46
222-229@8dj-jw3-389,Chipotle Mexican Grill,533 S Howard Ave,Tampa,2021-11-01T00:00:00-04:00,27.939654,-82.483391,814,1,Starbucks,12,Starbucks,60
222-229@8dj-jw3-389,Chipotle Mexican Grill,533 S Howard Ave,Tampa,2021-11-01T00:00:00-04:00,27.939654,-82.483391,814,2,Dairy Queen,8,Walmart,54
222-229@8dj-jw3-389,Chipotle Mexican Grill,533 S Howard Ave,Tampa,2021-11-01T00:00:00-04:00,27.939654,-82.483391,814,3,Barnes and Noble College,7,McDonald's,51
222-229@8dj-jw3-389,Chipotle Mexican Grill,533 S Howard Ave,Tampa,2021-11-01T00:00:00-04:00,27.939654,-82.483391,814,4,McDonald's,5,Chick-fil-A,45
222-229@8dj-jw3-389,Chipotle Mexican Grill,533 S Howard Ave,Tampa,2021-11-01T00:00:00-04:00,27.939654,-82.483391,814,5,Walmart,5,Walgreens,36
zzw-222@62k-hvs-9fz,Chipotle Mexican Grill,1386 Atwood Ave,Johnston,2019-09-01T00:00:00-04:00,41.814541,-71.496456,379,1,Dunkin',7,Dunkin',65
zzw-222@62k-hvs-9fz,Chipotle Mexican Grill,1386 Atwood Ave,Johnston,2019-09-01T00:00:00-04:00,41.814541,-71.496456,379,2,BJ's Wholesale Club,6,Walmart,48
zzw-222@62k-hvs-9fz,Chipotle Mexican Grill,1386 Atwood Ave,Johnston,2019-09-01T00:00:00-04:00,41.814541,-71.496456,379,3,Dollar Tree,5,McDonald's,44
zzw-222@62k-hvs-9fz,Chipotle Mexican Grill,1386 Atwood Ave,Johnston,2019-09-01T00:00:00-04:00,41.814541,-71.496456,379,4,Cumberland Farms,5,CVS,42
zzw-222@62k-hvs-9fz,Chipotle Mexican Grill,1386 Atwood Ave,Johnston,2019-09-01T00:00:00-04:00,41.814541,-71.496456,379,5,CVS,5,Dollar Tree,42
223-222@63j-cwz-3wk,Chipotle Mexican Grill,7516 Mall Rd,Florence,2019-12-01T00:00:00-05:00,39.001421,-84.652758,541,1,Kroger,9,Kroger,69
223-222@63j-cwz-3wk,Chipotle Mexican Grill,7516 Mall Rd,Florence,2019-12-01T00:00:00-05:00,39.001421,-84.652758,541,2,Walmart,8,Walmart,60
223-222@63j-cwz-3wk,Chipotle Mexican Grill,7516 Mall Rd,Florence,2019-12-01T00:00:00-05:00,39.001421,-84.652758,541,3,T.J. Maxx,5,McDonald's,55
223-222@63j-cwz-3wk,Chipotle Mexican Grill,7516 Mall Rd,Florence,2019-12-01T00:00:00-05:00,39.001421,-84.652758,541,4,Speedway,5,Chick-fil-A,42
223-222@63j-cwz-3wk,Chipotle Mexican Grill,7516 Mall Rd,Florence,2019-12-01T00:00:00-05:00,39.001421,-84.652758,541,5,Kohl's,5,Wendy's,39
226-222@8fw-64m-5j9,Chipotle Mexican Grill,2500 NE 10th Ct,Homestead,2020-07-01T00:00:00-04:00,25.478969,-80.441953,124,1,RaceTrac,9,Walmart,58
226-222@8fw-64m-5j9,Chipotle Mexican Grill,2500 NE 10th Ct,Homestead,2020-07-01T00:00:00-04:00,25.478969,-80.441953,124,2,Walmart,8,Walgreens,50
226-222@8fw-64m-5j9,Chipotle Mexican Grill,2500 NE 10th Ct,Homestead,2020-07-01T00:00:00-04:00,25.478969,-80.441953,124,3,McDonald's,8,McDonald's,47
226-222@8fw-64m-5j9,Chipotle Mexican Grill,2500 NE 10th Ct,Homestead,2020-07-01T00:00:00-04:00,25.478969,-80.441953,124,4,Simon mall,7,Publix Super Markets,42
226-222@8fw-64m-5j9,Chipotle Mexican Grill,2500 NE 10th Ct,Homestead,2020-07-01T00:00:00-04:00,25.478969,-80.441953,124,5,Pollo Tropical,7,Shell Oil,40
zzw-223@5xc-k2b-6p9,Chipotle Mexican Grill,2048 NE Stucki Ave,Hillsboro,2019-10-01T00:00:00-07:00,45.534836,-122.877334,377,1,Starbucks,7,Starbucks,56
zzw-223@5xc-k2b-6p9,Chipotle Mexican Grill,2048 NE Stucki Ave,Hillsboro,2019-10-01T00:00:00-07:00,45.534836,-122.877334,377,2,Target,5,McDonald's,42
zzw-223@5xc-k2b-6p9,Chipotle Mexican Grill,2048 NE Stucki Ave,Hillsboro,2019-10-01T00:00:00-07:00,45.534836,-122.877334,377,3,McDonald's,4,Target,38
zzw-223@5xc-k2b-6p9,Chipotle Mexican Grill,2048 NE Stucki Ave,Hillsboro,2019-10-01T00:00:00-07:00,45.534836,-122.877334,377,4,Kaiser Permanente,3,Costco,35
zzw-223@5xc-k2b-6p9,Chipotle Mexican Grill,2048 NE Stucki Ave,Hillsboro,2019-10-01T00:00:00-07:00,45.534836,-122.877334,377,5,Chick-fil-A,3,Walmart,29
zzw-222@5pr-6cf-st9,Chipotle Mexican Grill,6920 Mission Rd Ste C,Prairie Village,2020-01-01T00:00:00-06:00,39.003568,-94.629873,693,1,QuikTrip,7,Starbucks,62
zzw-222@5pr-6cf-st9,Chipotle Mexican Grill,6920 Mission Rd Ste C,Prairie Village,2020-01-01T00:00:00-06:00,39.003568,-94.629873,693,2,Starbucks,7,QuikTrip,47
zzw-222@5pr-6cf-st9,Chipotle Mexican Grill,6920 Mission Rd Ste C,Prairie Village,2020-01-01T00:00:00-06:00,39.003568,-94.629873,693,3,McDonald's,4,Target,45
zzw-222@5pr-6cf-st9,Chipotle Mexican Grill,6920 Mission Rd Ste C,Prairie Village,2020-01-01T00:00:00-06:00,39.003568,-94.629873,693,4,Target,3,Chick-fil-A,40
zzw-222@5pr-6cf-st9,Chipotle Mexican Grill,6920 Mission Rd Ste C,Prairie Village,2020-01-01T00:00:00-06:00,39.003568,-94.629873,693,5,Macy's,3,McDonald's,40
224-222@5yz-n8j-zpv,Chipotle Mexican Grill,231 Red Cliffs Dr,Saint George,2019-03-01T00:00:00-07:00,37.111904,-113.554444,232,1,Walmart,6,Walmart,59
224-222@5yz-n8j-zpv,Chipotle Mexican Grill,231 Red Cliffs Dr,Saint George,2019-03-01T00:00:00-07:00,37.111904,-113.554444,232,2,Chevron,5,Chevron,42
224-222@5yz-n8j-zpv,Chipotle Mexican Grill,231 Red Cliffs Dr,Saint George,2019-03-01T00:00:00-07:00,37.111904,-113.554444,232,3,Target,4,Costco,39
224-222@5yz-n8j-zpv,Chipotle Mexican Grill,231 Red Cliffs Dr,Saint George,2019-03-01T00:00:00-07:00,37.111904,-113.554444,232,4,Dick's Sporting Goods,4,McDonald's,39
224-222@5yz-n8j-zpv,Chipotle Mexican Grill,231 Red Cliffs Dr,Saint George,2019-03-01T00:00:00-07:00,37.111904,-113.554444,232,5,McDonald's,4,Target,33
225-222@5q6-7bm-9fz,Chipotle Mexican Grill,8797 Wadsworth Blvd,Westminster,2021-02-01T00:00:00-07:00,39.856148,-105.082459,314,1,Starbucks,6,King Soopers,53
225-222@5q6-7bm-9fz,Chipotle Mexican Grill,8797 Wadsworth Blvd,Westminster,2021-02-01T00:00:00-07:00,39.856148,-105.082459,314,2,McDonald's,6,McDonald's,50
225-222@5q6-7bm-9fz,Chipotle Mexican Grill,8797 Wadsworth Blvd,Westminster,2021-02-01T00:00:00-07:00,39.856148,-105.082459,314,3,Walmart,5,Walmart,49
225-222@5q6-7bm-9fz,Chipotle Mexican Grill,8797 Wadsworth Blvd,Westminster,2021-02-01T00:00:00-07:00,39.856148,-105.082459,314,4,ConocoPhillips,5,Starbucks,47
225-222@5q6-7bm-9fz,Chipotle Mexican Grill,8797 Wadsworth Blvd,Westminster,2021-02-01T00:00:00-07:00,39.856148,-105.082459,314,5,King Soopers,5,Chick-fil-A,38
zzw-222@5sb-d2n-t5f,Chipotle Mexican Grill,2341 Willow Rd,Glenview,2019-08-01T00:00:00-05:00,42.104767,-87.814034,286,1,Starbucks,7,Starbucks,56
zzw-222@5sb-d2n-t5f,Chipotle Mexican Grill,2341 Willow Rd,Glenview,2019-08-01T00:00:00-05:00,42.104767,-87.814034,286,2,Walgreens,3,McDonald's,49
zzw-222@5sb-d2n-t5f,Chipotle Mexican Grill,2341 Willow Rd,Glenview,2019-08-01T00:00:00-05:00,42.104767,-87.814034,286,3,McDonald's,3,Walgreens,34
zzw-222@5sb-d2n-t5f,Chipotle Mexican Grill,2341 Willow Rd,Glenview,2019-08-01T00:00:00-05:00,42.104767,-87.814034,286,4,Costco Gasoline,2,BP,33
zzw-222@5sb-d2n-t5f,Chipotle Mexican Grill,2341 Willow Rd,Glenview,2019-08-01T00:00:00-05:00,42.104767,-87.814034,286,5,Meatheads Burgers & Fries,2,Costco,32
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2019-11-01T00:00:00-04:00,27.177999,-80.236066,623,1,Walmart,8,Walmart,53
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2019-11-01T00:00:00-04:00,27.177999,-80.236066,623,2,Simon mall,4,McDonald's,48
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2019-11-01T00:00:00-04:00,27.177999,-80.236066,623,3,The Home Depot,4,Publix Super Markets,45
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2019-11-01T00:00:00-04:00,27.177999,-80.236066,623,4,Publix Super Markets,4,Simon mall,44
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2019-11-01T00:00:00-04:00,27.177999,-80.236066,623,5,Chick-fil-A,3,Chick-fil-A,42
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2020-03-01T00:00:00-05:00,27.177999,-80.236066,605,1,Walmart,7,Walmart,53
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2020-03-01T00:00:00-05:00,27.177999,-80.236066,605,2,Publix Super Markets,5,Publix Super Markets,48
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2020-03-01T00:00:00-05:00,27.177999,-80.236066,605,3,Wawa,5,McDonald's,40
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2020-03-01T00:00:00-05:00,27.177999,-80.236066,605,4,McDonald's,5,Walgreens,38
222-222@8fy-6s4-h89,Chipotle Mexican Grill,2181 SE Federal Hwy,Stuart,2020-03-01T00:00:00-05:00,27.177999,-80.236066,605,5,Mobil,4,Chick-fil-A,36
225-222@8gf-r6z-mc5,Chipotle Mexican Grill,946 Patton Ave Ste 30,Asheville,2021-12-01T00:00:00-05:00,35.586707,-82.58743,200,1,McDonald's,12,Starbucks,72
225-222@8gf-r6z-mc5,Chipotle Mexican Grill,946 Patton Ave Ste 30,Asheville,2021-12-01T00:00:00-05:00,35.586707,-82.58743,200,2,Starbucks,8,Shell Oil,64
225-222@8gf-r6z-mc5,Chipotle Mexican Grill,946 Patton Ave Ste 30,Asheville,2021-12-01T00:00:00-05:00,35.586707,-82.58743,200,3,Walmart,7,McDonald's,63
225-222@8gf-r6z-mc5,Chipotle Mexican Grill,946 Patton Ave Ste 30,Asheville,2021-12-01T00:00:00-05:00,35.586707,-82.58743,200,4,Target,7,Walmart,62
225-222@8gf-r6z-mc5,Chipotle Mexican Grill,946 Patton Ave Ste 30,Asheville,2021-12-01T00:00:00-05:00,35.586707,-82.58743,200,5,Chick-fil-A,6,Chick-fil-A,62
229-222@5sb-892-6tv,Chipotle Mexican Grill,601 N Martingale Rd Ste 330,Schaumburg,2021-11-01T00:00:00-05:00,42.040255,-88.033702,406,1,Simon mall,20,McDonald's,61
229-222@5sb-892-6tv,Chipotle Mexican Grill,601 N Martingale Rd Ste 330,Schaumburg,2021-11-01T00:00:00-05:00,42.040255,-88.033702,406,2,aerie,13,Starbucks,60
229-222@5sb-892-6tv,Chipotle Mexican Grill,601 N Martingale Rd Ste 330,Schaumburg,2021-11-01T00:00:00-05:00,42.040255,-88.033702,406,3,Armani Exchange (A/X),12,Simon mall,54
229-222@5sb-892-6tv,Chipotle Mexican Grill,601 N Martingale Rd Ste 330,Schaumburg,2021-11-01T00:00:00-05:00,42.040255,-88.033702,406,4,McDonald's,9,Target,52
229-222@5sb-892-6tv,Chipotle Mexican Grill,601 N Martingale Rd Ste 330,Schaumburg,2021-11-01T00:00:00-05:00,42.040255,-88.033702,406,5,Starbucks,7,Walmart,48
224-222@8tf-qvk-d9z,Chipotle Mexican Grill,8889 Gateway Blvd W Ste 2510,El Paso,2019-08-01T00:00:00-06:00,31.770991,-106.374674,290,1,Simon mall,15,Walmart,73
224-222@8tf-qvk-d9z,Chipotle Mexican Grill,8889 Gateway Blvd W Ste 2510,El Paso,2019-08-01T00:00:00-06:00,31.770991,-106.374674,290,2,Walmart,11,Simon mall,56
224-222@8tf-qvk-d9z,Chipotle Mexican Grill,8889 Gateway Blvd W Ste 2510,El Paso,2019-08-01T00:00:00-06:00,31.770991,-106.374674,290,3,Walgreens,7,McDonald's,50
224-222@8tf-qvk-d9z,Chipotle Mexican Grill,8889 Gateway Blvd W Ste 2510,El Paso,2019-08-01T00:00:00-06:00,31.770991,-106.374674,290,4,McDonald's,5,Whataburger,46
224-222@8tf-qvk-d9z,Chipotle Mexican Grill,8889 Gateway Blvd W Ste 2510,El Paso,2019-08-01T00:00:00-06:00,31.770991,-106.374674,290,5,Circle K Gas,5,Circle K Gas,44
222-222@5yy-mb8-qs5,Chipotle Mexican Grill,1351 S Providence Center Dr,Cedar City,2021-10-01T00:00:00-06:00,37.653677,-113.084663,595,1,Walmart,19,Walmart,80
